18194,"NC 8c21fb40723377902cf0440a144ae175, fd2938df2672da74dfa8c3f474aa3a97",18219
18195,"MN 3d4e5fca032627e771722ba4ba4d817d, 4b7515a64c1487cf31793e65ea3e516a",11839
18196,"MN 2606bc695c2457e0a2cc37145deae1f2, 41239efe7ae024ac6ca5fc718bb07b0c",5365
18197,"MO 2271d16db00af3f3f558add5ec0383c9, cb64b1106c228a2bf397328cce19e0c9",11668
18198,"IN 59848f4ad49b4411487f04a062f6e228, 1ac551ba54e2c75dcd4ae9f0565598a3",4914
18199,"LA dc0087277b3d91563ccf25118035bf21, 10d08498f65d395867285b99e8b2d503",19559
18200,"PA 7493bdc5b2d0fe0ddbf45d6a6175877f, 3ef2d1250a410ec9320367c252c437a7",17285
18201,"KY 01ea942844c189e1bb97f76adaad4ef2, cb17bf45448e24f70ffdd07dcdac66c2",24180
18202,"VA bd78a54dd5591f5f86dc031941939cbf, 7439212b027184b5151192acfec0c5a6",7726
18203,"ND d1e536b38dbde6094b2a3d590b706365, 826e2a1e421a6e100507a22820d30e40",18145
18204,"TX 005a7d4311b26ca9e79bd1bb62aef31d, b8a23054493669824a7986e2b23fb3a2",10520
18205,"NY 796bf05516accf3ae6b3b29cff38a376, 0d3f660aebc9758479b782f9752ed230",19379
18206,"IL 98c41f3266ed6e469c80482368b92417, bbf43acc4d38a7e742b4f3116d28172b",20128
18207,"MS fff6fc1ce8fe6e9d3456672ed4b59428, ca0bb0b4779af4aee29e72c33456791b",5514
18208,"PA 99cbd2a24742a2eb74e9da218ebcdbde, c2ba60a9d5401eac9cbd7d6976ced96e",2462
18209,"AZ 26cd22e5abf71683d0ee3b1c3c8d59fd, 8ad14b24b5e81bbcbcc9b0edef0b3f73",20530
18210,"WA debbbe81762d2325872d30862d3b6063, 62e626feb44bc4bbeb2a8ddd9e1a4061",2682
18211,"WI a93dc4c312ad9b25b210352a1d1d193b, f169e7ef22f57a8e8ed7f72ce32f92aa",2851
18212,"VA f0534c555a1fe1d342df826967fdf56f, 90e7269faee1e0f97c051066683e12c6",16582
18213,"NJ 951fbafb1eb4d274c1f5a7f7564edbee, 019c0ffabae6e0780de2252190634fb9",14074
18214,"TX 2bdad8e0dfe77924baab17eb62ca8d7b, 9d7d9b74f8b7139b3f06590f86003d5b",28933
18215,"OH da602851e6069ee93473cf8923601ce2, 87fcfbcc75f2bf22beb80fe8053383c2",24348
18216,"ME ad67a635eb2be98e2dc1331a4b280669, a2601254c4b943e27fc50e73b1a00fca",10342
18217,"MA 5a9d560f150441677070466f0cde6c4b, 6dd56f91116c8bbc43b74fc5cfa57970",8124
18218,"KY 8f0bdfabb1398a549f9286d822b218e8, a88ef45522df2d357b56492c106f6d86",29564
18219,"OH 44228240af4d5885ab41fc7c29081c13, 0b664d36073ccf1e7cc7aeccbbf10298",7958
18220,"OR c634df11ad8d3ab39402da8ab9628566, d1dbce308addf41e817620ea336ab2a6",8726
18221,"AZ 2f037cef0ea5eb4032777c8bac71e453, f61d5963f8dcfabb4282ac7f9533fb73",21421
18222,"TN ca9bbb9b9e85789f35ec4db3a676f483, 6b0f17644ec8e3d2dbbee18c789466af",16027
18223,"TX c987123b606939c6323fd6ad6becca7c, bb6458ac1d0eb2a0bf71569a968d7b3b",28777
18224,"LA eab11127c83be05f3ec8f972829f2418, 284703ac90592c70cef73ec10a0e9517",8537
18225,"OH 0d8df88d098208460e075f4147049c74, acfae09f8dd376af180ab6e098119832",2104
18226,"NC 7cd2d062c1d9f4682dd97db8b39ed55f, b3bffbb3c95080f83fdb423a7114f45f",22491
18227,"TX f9e5fa27c5e49d3604d7cd994755d242, 8350b68d75f8d269d238a2ef438e8ca5",9198
18228,"MI 1ec4ba22a2fc17021420f8742f7925fb, d6fccd93b6a09036a762cd9a77b2c43f",21396
18229,"KY 8a02d43c99af83b6fa680ee9a1a37336, 7f49f8f8724d7bf1d50f05cc6efffbff",27984
18230,"ND cd51504ee5a66612abbddbce2bbb2f85, aafc1d8f298319bebee0eab0de2a2dea",12793
18231,"MO 09e04688f176919454e567dc3a480563, 0cc5a6934d7ab5b1e62e6c40d7ad5e9f",2201
18232,"MI 51ab90f586a3794451ee337195714fe8, 2311e50ba10bbc46b0b32ba45681031e",19205
18233,"FL e42ebe63fb1b77d67d9aa983328beb07, 883cb14e603dbb162708bd356c0aedbb",19514
18234,"IA 1570bcd4403ee361544851557d90b25b, d066f3e01ac199a62cb791116f7fa229",16254
18235,"NY 489a8d49c2856501182692ef1cfdc6f7, 57913da0ef144e697fd6d19588b64924",13130
18236,"VA 9e8aac2ebffd662dabd4e84fe253d0c2, f6896f9b7c1a0664202d0c550ebd7386",15053
18237,"VT cc6761e010aa1f172d113c5d9d3b32fc, e701a7fe180a583c8f0ff683be0495ae",12215
18238,"OK 8b6ac4584d4c961b23131abc08c0c894, 92a9586b36fc0d37c51781a33abd8c4e",24268
18239,"IL d8350dc0f55c9e35283077ebee646d91, 5cabef59a158ef54cedc667cad68fd93",14140
18240,"NM fdef3bad57a76a9b6e7e0c7d5ba9c11c, 4559c395f2dc50119337d3789f602160",29705
18241,"NE 4c65bcd93e642db1d1f0b09bb4ec814d, 3e7a20d1edbfe84b051f6ba5dab5313d",26509
18242,"NE 865f5dc996f6e6de3d93afd0a8fd1615, a1ec744b36f7cef3ce340cb2298bcc5d",9418
18243,"MA 293730d30d1f919e8ec5bd648a3e579e, 0ceaa02c862f4369141ff24ece917480",18089
18244,"IL 53ef6bbf5c3cb08a779c795f31303556, 7c4605be1794febc7cf7041c95481024",21153
18245,"CO 95f97266b097c5828a3cbe6f08ce6723, 3eace1cf2b956ff5c99a385fa5533078",8494
18246,"IL 340d8d4894a241305b3c7a5ea62b7141, 2ce61cea9f6e318f56dc88e82f882a0b",14524
18247,"ND a4308f0bf7e5dac6e31480933dcc3778, 90f7e471c8b3901df2b06a6423053735",19325
18248,"SD 034ce9953b5f0894f9aae7d07e1f2ad2, 0597d5cdadc48138cc1373cef94adc9c",24429
18249,"IL a266c9d2f4b0d01516d5d86264a583f8, d40a08196b069ed67acf9bdfe19821e0",4239
18250,"IA 1d08d4906817b0b766e1949b2eed5f12, 1474f97b76908c2af52486dc490ae3f9",3729
18251,"IL 5429c06deb981111bdd785d42f293bd7, 359bb6989378b3b02be0dbb35da4725d",9985
18252,"TX 22ae1ce1b9228a94e228b0c520912a1d, fe4e9a464b9480cd9782aacc3cfb706d",14500
18253,"AL ceb3f18e3791f5e1c88187f89a228067, bc9bdec6ead30f9a86747f9a150ad974",29723
18254,"ID a26a8be7ae120c1e0db009f430a2bd56, bac66f050d1084af06450b16a8057b5b",16735
18255,"MO 02c042030e91542381cf503ce4044f0a, fb9a8ff9c9db145bd18b38ecfdb5017b",20444
18256,"MI a97d4c6ae2801b435725240cfa5bc490, 8d818f59dc2f48b734aee5a03d998f4d",5756
18257,"AR 281c4547a87156539dac9d3a0fd70610, 093daeaea1f3f41f21cdbcf7ce94b3a8",2385
18258,"VA 1fae64f4038706e0084c623aedbc61eb, 91a2bf9e4dab17892d3a9f1e84ecfae3",4343
18259,"NC 2b25c30e9de5e91db347ab2989d684aa, 5048135db96e8b5dbcf0f2149fe14425",5218
18260,"TX 713ef9d215c848b161fc90e4907161b4, cf9bbebb81447962b0dc1e385d046c6e",18025
18261,"NV a6e7fbd961f2e481d05bfe5131d0d102, 85dc1035128b7c799bcaf1a2d1c8ca53",26265
18262,"MI def4f444e58d02113a954126e19a9a3d, ceaa10ad3c69731507a17e4684e39ee8",2242
18263,"NY a216b061fb3955327998235d72e6a63f, c959e69732501dc9de7822c5a2357974",23510
18264,"MS 1f3400819909017898bf4357f4529cd6, a1b4c16df3e970d6aa5085044035c9ba",12667
18265,"DE 239abbe0ab01739268fce9a5cd68ac5a, bdc8fa6da17cb1362eeb4e8ab7302f6b",10362
18266,"CT 504b65b5a96dc2354d194beeab2113d5, a54b8702585e9bc360e6093dda18dcc8",25250
18267,"VA 84d161df11128018dd7bec8df59358aa, 098be8a1082455374bf24ba6b7534a89",902
18268,"NC 12e9314b5b66f0ef163a63e044122722, cd543780cb4bcf1ba5c3faebbfc8c8a1",5869
18269,"WA 6bfa47f8b223c24b33366ee8904a50d5, 154317ab6dca700afed13deed0dca8ee",595
18270,"SC 93cb3faf9ca211422313a82a29f566f2, 340cbb9453043f5896c6f839a16bbbe6",11248
18271,"FL 262bd8de802f03c55c74b8d53320ccc6, 2a4cceeb2ef44dfe8c1ead6036427906",18230
18272,"OR ea1ded0b698ea67bf28db5fb99678d10, ece6b28b9d3196c833f1fa6c74786b04",15931
18273,"FL f67e29a4e897818128ee88177470b1f9, 669a76d9763102dd7e060bdd0a94abc3",12927
18274,"OR 80d5d298a23571876a3377518dbf6ecc, 53a2561448ab856b6b516da45de3587b",20110
18275,"FL 72026ed9fb775e604c0161448a0d1430, 82538c2569e230d6771a7fe0d1b807a3",2407
18276,"OH 6c55cbc878791348d01ce359da0e7dfc, 0fb61934f2a55f9ac14cda1b12d18152",9852
18277,"TX b1bb2437191020e5504ece5d089d7706, 8fe20184fdce93b6b0c9344835e2071e",18972
18278,"NY 44a4cc88269a9820c0ec6be6bab2a5f8, c73b5c833a68f22117af2ba5bfe98e54",29650
18279,"DE f2b9fd81d5a2cbb2595f58307b217940, f524b854ee41c80c8e4fe300f1aeed38",9196
18280,"AK 1fbc011295dca0a8116d375dbbcc69fd, b9a5a60e82fdd5635ae21e976f79a5a3",18569
18281,"SD ed76ee9f9d057809387b24d2b0feab9a, 766880dfb2960991dc6c0485aa4e6f02",9775
18282,"MS 59c1d2a7dad67161fe56fae1606c3c76, 4b82a051a9452ce4bbda03537d46a728",132
18283,"FL 3eef191b8792f4f54f4f75eed6e0ceec, b67e8e4f325c4a1f0c77a6581aafebda",7670
18284,"KY 89b42ddcc61a4462fa9024256f9437a4, b8c0e5652c6ab825ac56f6f030e35000",22280
18285,"SD 26347184ef211ebde11e1d5bad2b3af3, 2da05c4cd536bc2fe4ae9dd9b6b9b9a6",13582
18286,"OH 459043855326aa406a399e88310891d3, dde8f3373965b06fea8a0cacdbfe6bb2",16063
18287,"TX 3944ce90c735f939754c017ec8d5eecd, 71a5d7e87df976a71d8170b24f478ac9",29939
18288,"VT b4c6114ba41343252fccb725bd795f3f, f8a31d645835773f8ffd8d345ba92b5e",20042
18289,"MO 9807bdb10f8d07df59b125cbcfd91fa8, fdf629a7cb2fcd2d315d0d5808f21de4",10006
18290,"NJ e6326f726d8cf239581d363f2dcc6357, 0c33c446c0db861bf58dd486d1d2ef03",11707
18291,"TX c8c00286d82471b56dbafce50e404c60, 45dae394214e6939ba228eb7478acb96",29438
18292,"PA c725bda31a3da8ec4b651949dc4ccc99, 2ae8c1b167d71cd59800db23154e354b",11536
18293,"GA 49d28177e993a39593a7e818f25601c3, 9e8e55e9f6ec59b6ebaa3bce2b42c5e5",11642
18294,"PA dd6b1c4c4a3edd169efabdc3a4a7a215, f9e37ca2910e3eaf883ee258bfe44a31",1791
18295,"MI 59e946b4a1ac6d0c5ac168a1b60b65d7, 3e28b04e92608353cd0745873a41563b",30326
18296,"MI 067d2334f2da35c9918f131fec661a77, 4619ffc89a1c9f3842549d1839acc7c0",18814
18297,"IL 7ec7dffdd451f48b20bfa7c1429787ee, 64fc97b61124e2ddc1dfdb61849e46e8",30296
18298,"SD 2a02c7177a4cc17a10f9cc796be48fa4, 275e6bd6bc6178c622759d0b2daf786d",8823
18299,"OH da5419002f20cb28c4397d70c3d64b51, fb1c69d18bbb404e48378a6439cf7223",20010
18300,"SC 5b50cefcf705ba8ce8c5b45c9add082a, a391fbeb29a845dfa0efc8553f95a316",15770
18301,"OK 3c996a44576e4a072620ba3654d156e5, 3e0c21a1788cf06870dda2f69ad1af32",30304
18302,"OH c7ca013acd066c8f54fdae8ee63d5583, 08671cf8bba29c0388911ea710b032a9",3937
18303,"WA ece3555d2c612f0c122e11f8bbb3ec16, c1608a81a97018a7f18d2b783962cc23",23938
18304,"IL 5264a71eb538f6068ac31b6f5805402a, 72aabf11dbaf099fa94fb636778df1d1",18611
18305,"CA 4db02390931c0c052770ea020870cbc1, af4dd9d8aa593030563731f029d81feb",21193
18306,"WA 21f137dc9395a9b2e950822fd971aa20, f179d895234bf7f4972b43aa5da4fce1",28084
18307,"AR bcdcf144a716237e9090ce277d65965c, 4206d89cef4f867cb693a7c6f3f26cb3",20836
18308,"MT 6ae0ffb849cbc70c9d23d6a8cd938659, 065f22d4329c3bc62f1c8f718ef08c15",7555
18309,"GA be9d58b421ffaf68d0c3e0d72cc0f2f8, 60f1f434e6e1f914a7c1d11bbbe47f2c",11873
18310,"IN 8868a51db3756a412ab476087fc9d636, 67953273f36f15cc665bd737161cd229",2631
18311,"IA 2da33859d87cda608de7080ea38491e8, 73e6d36ceba11c765ccbfc21d919a28d",3983
18312,"WI 32e2b3bc6339f00bd194d59a0cda95a5, dd41c794d43afc5944cc5b61d31d471a",9646
18313,"GA 7f1d21148962140de7199ae5ac0b1e7a, 72e18aece735f02eb5fd59f91deb4a38",26182
18314,"NC 43c9f73669b787458ec901303e5b7a3b, e3064549b1d949c852b57b42b91ab96d",503
18315,"AZ 65172f223e6321e86cd06e39f61d9a4d, b75741456f81fa2db4e4ca2945338399",18677
18316,"NC 5695c0e5b1ceaef3d10d2d97cd07c0d6, 1c16eba88a2ac478fdaa28c38f5bd23d",30287
18317,"MO 6efe2e8c2e47ff9b564866a277eec807, 06dcefeee6242c36bd5acaf96bccf70f",18730
18318,"AR 13e63cf74bfd7e14c71a6ca19611c813, 2ff47add453bd72d0a3af784e0e2dfc6",10963
18319,"CA d39295e7d7154a3fa6593b873ca18c1b, 8f54d2a0476c373153f94a606d47891a",9949
18320,"IA 843b7a309613c066150c4c64ede81b08, 425e432fe0f635395f78234d9405349d",26305
18321,"IN 0280ec3ae8dae04cc9f23e8587348bd1, a49ad3d95e91e4369153456dc84192a0",13089
18322,"WI d013808fd4a6bdf24cca05b422588f15, da18af5835eaafb16cc59a988372612e",20532
18323,"MT 090725e77b99d9c766c4b9e7d68f6b70, 7ec69286c01d6331e15a16c9b2b7617f",7376
18324,"FL ef8ca4647497ce358d200008711ce5c6, 48020af68247ac4a1e58a0e961d9625e",20908
18325,"MI 14e859e0dc2ba45a07dee50b47e1936f, f71588af2a3f16647166fd96a8fa83f3",7599
18326,"TX 5c31a86e3216a3efcdc3746a3198c18d, f222fce23301543de63891c0a2285008",8737
18327,"GA 3fbeafc40146901b8bcdc656cb8940fe, 16cea6964d2e9c4f93c3ad431ad80487",14114
18328,"MN 2a82137ea82dbfa5527082ab25c611c8, 7ac97c4b035ff04218fce19a7eff2730",30192
18329,"OR 32da92600706adcca75cb7f1e7dc1645, 60960d143e4aaee3b12a280772c4a3e9",15227
18330,"FL 71c86f0474882223c80429b47f56bbdd, 41612f3265636948f0fa4f9c6f58e41f",20535
18331,"ND dcbf1cdc48ccf5d6537878b563b37753, 82e8744fb98b033b393277919e83433e",17996
18332,"CA 942eddcb794b8ad8e76af5f867e95b32, 477e66bf566541c8622a7b5daee992f8",2345
18333,"MO 719ddfcfa774ed31fe57e21db33ecaaf, 144ae0d196654e29f391c8a4881a41b4",15078
18334,"WA 5c7370659c23d9e85544cea715a0bf5a, a5442e17427d1cc19bf2bc69a0914de0",7703
18335,"CA 098001e3cde6d79b99bfcd88ca4836c0, c52fe3a9099b3e6c2a6caf0f2c70798e",1893
18336,"CA 85f647920966f3924d91b4d478099ee1, eae141d274cbe18dd01008523500ff8b",19331
18337,"NJ bc07a73147d3d1363b327836df4d8037, e416b142afce2d2b57e299d2272af67a",18807
18338,"TX e059facd8f6d45bb2803adf93282aed2, 50f3b529ec294f2badb584e08512584f",4141
18339,"VA 9da715121810c7c3825330ed85b06966, 73a1825b45c9d94229372731f02cbd37",172
18340,"VA acf16a220548bdf5d11e45027b7c655b, a20d894dc8042a492d34d40bf3435c06",5765
18341,"MI a494702b6c71218ad7c7ba8a1f727fae, 59d8d71b68cc79645d955bc6e4611e95",16989
18342,"KS deb066b992fd585b151582c56de67f02, 80094e0ce3f5ce5001ad1e54c80ca0ae",6162
18343,"NM f064e987b1f645845a1c0f3c8ca871a0, 29a4a1865dceed7bff8709fe6042400a",11234
18344,"CT 200b21f617b3c990dfac5372577206ef, d269943a83e6c72d247982c946ac3fe4",22865
18345,"AR fdc6c4dd30489484dff9fc4258b3c580, e25e302f201aedb68e6323d1d16b2128",16640
18346,"AL e66cc8dc61b1afbbe9a7e1669a94b372, a64c5ab57cbc5aee81031dd54805a51a",19111
18347,"TX b86878aa37b347d0d0bc7d51811f3e27, 3f0ed25361586a014ce46853ab6f55af",19584
18348,"NY 8cc87aacad16cd28ff5d159976f1b9b7, ee620ecad526d025d99516ae1ea3e316",23415
18349,"IL 2039dbb60d7a98f5a9f7613f4437846c, e6a3e2c130684236418ef8f8918835f4",22026
18350,"MI 87869707b126af56810c6220a399a508, 259d06eaa71768380ee8bd4bcf4aff59",17204
18351,"MT e5733e549bdd4630201f98a4f7242212, 2a0bde646775f6ba9622e32158359faf",7376
18352,"NY e54b046ffdb8ccad537b8eab9e4de752, 9e7f5cec494613a5006820e8fcdcec5d",24999
18353,"MD 87c298d93f3eeb9dc99f9f2019941351, 5ad3e87f1f5909f62ae24a9766b67959",22071
18354,"MN efb286274588ef71be99f91112aa3fb6, 69e3ac0e42d261aa7af5893b6834d8dc",1720
18355,"TN 47ab6e6d2e35c5979cd75270fd6b7b3a, 1417b1678b23a73d82ade30b9a174197",4055
18356,"AL a45fb4c7312263eaffd1bbce07e9cd56, 96a380171f981c9ab031f9bf500e2ee0",7102
18357,"IN 9058956ffeea0448b49f77504b41b52e, 2aeb5b9fddfef226d31e6242c223d052",26293
18358,"IL a0f9feea7b43c08efe73361bdade3f9c, 1204304f348c53c41d02720353c02155",17679
18359,"CT 01430d45c61a340f0deb50762d0625b2, fd078e0731eef1ae8bebff76b3a8b737",27169
18360,"NJ 40748c2d6ecd53369ed2d5d9da0dbcfc, 1ecb01d11feed233bfac28160d2b6df1",6364
18361,"MO 770c6c5e57afb1fc12116bb44096aaa8, 5dd709a98b00e7037c856fdabe0608b3",29522
18362,"MI fee31c75eb2687abf03651f8d7141cf2, aaed3fad4fc2bc4f8750f5702a826752",9733
18363,"IL 9c480eddf081f95864992ddb44b8bec7, b8d065f85967101ef2b90726f15790fd",19434
18364,"PA bc3004eae6b0fbbe85e8fb2ed7c602e7, 61d809ff7d4e9ddab76b4ccc21dda08d",23927
18365,"NY c1099cef34e2c72a777e904eb72e2c7b, b33989e74534e3a5120033a60e8e89ae",22916
18366,"OR 0ce063a95904abc9704fa3adc88835ef, 32102065ab3be626989f28f4617936aa",21197
18367,"OH cb00645aa85e18a7e40f6050c35784aa, 1a1f1fc000606d87d74bc2f641d91a75",28515
18368,"MA 72fea02f45409f64f538287df4e9140b, a2b636f793d40fb5becdb354b7117077",13338
18369,"OK 62b489d46d9177762292d87774c72974, 2de440fc6dc568fc09de9f134958a26b",8487
18370,"IA 6164d5897a1e91eb66a087053cdab159, 4c6b551f4edeacafb1697b468a14f8f8",26625
18371,"KY 2045103089f24f9e5955957b48fca7ce, ec68ad9080e19f744949c08c00b238e8",17845
18372,"WI de48ff55320409d628d3f8f454af6331, 94ebd564d081d42f8a921cc071bfb292",6295
18373,"TX 78515d1ed68855df1e96ffaac7b1e373, ad08d191cab3024ff29152b40d7328c1",23224
18374,"CA f0595bb9747b5d97ca5c9e1fcb386402, 65497c5712b350d7863f4a13cffd5968",10387
18375,"NC a8b03f049a177142d8932264e24869c5, 5d4d03991a9786fc76c886b6f7c7f93a",28336
18376,"AR 727e92b555bed4f5e209a6ae83a4b92f, 37985b58833fa101e8435404b4042ff4",12494
18377,"LA 17ff436917ac2092e5f5c77dbbd2a1dd, 9b43f39157614f52c70f8b18434acab3",26253
18378,"PA a9e9f0a5a8bc99cccae4bad0931509a0, abb7d8c3d9394e26f7d8ce19937df490",18269
18379,"MO 0e38e8200b8612e4228e08c31e3e8b60, acebc388d33f5b12887c2cbe458007f3",5609
18380,"NE eec623a5264714ad96a62d8ca0ebe423, 2d96e88575f99c8cc8fa44afced7f9ac",1280
18381,"NJ 87a73138834023f48fb55661406ce5e2, 1e389127d5a6ca80eb13dcc16a49616f",4646
18382,"AZ ead25574a7457d2be36125f3e65a8a95, f001c0562beee8a48ae8c22786b00fb2",22838
18383,"NC 84bba197e457f9038e8b72fc4f914ec5, 3a41cbc37d53098394e7526fdeeb4804",5711
18384,"VA a4546b733d44bc8c72339babcc29eed2, 0a1fe17416a4c3655c261eadab49cee1",16960
18385,"PA 17442ed0054d0784413eb65b2ec379a2, 676885425f18bf7c0f4ae8860cd98d3d",25478
18386,"ND 6ea59ce6d07ee5fae6b4a8cb972d6d59, 336c8c16fa892c5ec149a8dec405a317",4304
18387,"WV 509f002fda4af80493b4a6411a0431e9, 4ac02da6d6a96c1145eac3479611d8c2",8113
18388,"SD d257e4019043903ae4bbb85942bb9819, 7ab001eb54506aaa595c99995eaabf96",2156
18389,"CA 534df36e460342bf1a6f4359eb40cf50, 825ceb617a44ec78d9d66fbff74d9cc7",7207
18390,"SC 444af7f7274e24383e2ab81e95f9b8e7, f9c2a26a4834e48698dd47bd1d604099",25468
18391,"MD 1883687d04634d2840289c23d625d6b7, 121d69f1b71c38605765b29ab86c502e",25847
18392,"PA 6587b06531379b49f7f60af64914ab99, 30fbd6b78c61c82c5a1c842e1a9a9bf4",4327
18393,"IL 7112e648ce2c1055d65ce0fe2cc62bc7, 2199ddd59cab058047138816dcc992ea",3308
18394,"AK 087c5d487ba5173a4ae2d7eabd5c058a, 8b9c77dd77fdca09d7a15adf8c0f8174",29717
18395,"ID 98905113a97349d4a1a914c56fcfb039, 6050a079174f65490c073f9b43399f10",12857
18396,"CA 6d07c3fac2678f093213a6ba799d6774, 603df4f14edfbf9d61d73ecf2979143c",9729
18397,"GA d4102c5c4842a15eb7fa900c1422b0c3, 4f03b0beb16e058e2efda5b0661844e3",10960
18398,"PA b9870ee4ad01e1ffc93478c484bc99a3, 5dd9b15fff6845cf9b411c392e27e36f",4575
18399,"IA e4858f01f04fcdc00a9ee5d6bd95a17e, 03ca9bb7f45a14b56418bf3762b78195",7746
18400,"NE 71fab9e53b0247a76ea6a846089f5111, b019472796bf0e78f3d95d4c9abe7fdf",2457
18401,"OK 9c17bbfd85efba67c18852df6bd4ca7e, 498977c79f81e24397272267b9b256af",8908
18402,"TX ebe6a3e1fea23b264679873755050c03, cd88e585f7d4f7c59919c56123b55fbe",25586
18403,"IL 22b3753e76a210bf17f9855740b8e1c8, a3d8c544bf173a83a5a7c779a46d2f64",2392
18404,"KY 357e4cd4f0f7df54bd016287e2b4c9ca, 417aee86824cfe24bc339db173349bac",4362
18405,"MI e9bc2dc7b2332ea1c889e15c7fe7a43e, 3994097d7a556c1a6ee7956277112e41",17140
18406,"WI 0c5dd1486c0fdd1001eabe2fea055478, b7a1e5049b4d7287b40257da577f24eb",29694
18407,"DE c4105f9af52c69179c130035ea010fc6, c1235fdbcbea469d018c94ed19182b57",6021
18408,"KS b5dfd80104b87775d2be6773f30117f9, 33ca1506637d6eac49fe30a466571799",880
18409,"KS 9991ee3c0ec0addc35c06b8c1589c79f, 8fb5212bf11cc3dbd768720865724a1e",18288
18410,"TN 79a57b8abf4dd10bd7d14194d576b233, 2638fdeadae12e4417617fbb814739de",25983
18411,"CA 31cf54e82f0cfc1b0b17195246b1fa4e, 9477dfeab3c6637c0ee54f7be539b3f0",4463
18412,"FL e3e617af53d0c329bc717bc5dc7d14db, 7a1d217d6bac3fce923f3502c1f4d429",17782
18413,"MO b7461711d9dc312801feb7f3fab75fb5, 5fe22e2929c986c6b2bb91f048b60631",12594
18414,"VA 7c62fd56f4f9bcc1a06fa8ee11c5a327, 2a6186102db86cd0d9aad9b4b20e1c3e",12912
18415,"MS 2dc0e8508e974514ce614799ae216289, 35154a02925d876ec2886f9300ee2474",7956
18416,"MD 05937d22185eb5256c1d376f535f897a, 91477480dd0e2a806aca3bfcc21c96ab",25787
18417,"VT f57c814d9845b27c6f604c8e4945e85e, 8e9a088d2ec51b3fcd92429497ad9fa2",22175
18418,"CO 0b1722c7685bd7c23e621dafa2bccd27, 6656850a106450f7e781ab36d182d90f",27237
18419,"CA 346daace96bb3ba7bb17f1973baea2cd, f6a74018628d0a0f501f7a3c4deba8ca",98
18420,"CA f3650dc1264afe10844d0dcf8712cf81, 1a12c9bfbfb146fad1cb101e283bac9d",18357
18421,"AL fa84df5ffa7a9bbce40a791e0a1fb302, f4a772d674d41aef5c5d28b8da19ecae",12495
18422,"NE 9631a1900b3784ecf2087bd16e894171, bd29f2d253f948a7e7efc28142263bd1",27729
18423,"TX eea1ba58838843739bb8fe54fd6ccc7b, bf726543776ed0cafa6798463b16e43d",11253
18424,"CO c7652b8b8520dd9c8340ea715d4073a7, e78889b8939ed15151f8389054afaf4b",3643
18425,"MO e62ca00d65e8903ccb7e9de79bb2ef5f, 8765d7e37cc018f3c6a29742bd949d0c",28066
18426,"OK 4c87aec03e61d7f0794b5f1db7ddd594, d6fae6feef4cdb462aa7b5299a87b93d",3096
18427,"WI 44164e32ea40346e89ecc0af5c30e70e, 46a44e980b16d9bcc02e91e419a8662c",27029
18428,"OR 2f1b692f8c224f945e1ff169e502d81f, c33305c879edc5e730c7c2e125202186",19502
18429,"VA 3642b0920bef4fcb1aeadded76e9a1b6, 0aec281b5f79762d98038bb082c9e34d",25731
18430,"TX c3780745fae1b05268f13cb8d83b21c1, 31b15ec357c223d4e8fc8b35c9228100",2437
18431,"IA 38be1098226e2b4e8ade712445ccf512, b3349f77a62ead58c5fafdf250efc1eb",20317
18432,"MI 92d79a2d4b5c6576465aad3441953762, 0046892ada7051428bbf1c2f4f62cf49",27967
18433,"IL 8b5b4ee137ea0d65255cbec1c25ba2d9, 106832d363a975f15ea019fdc62ddfa3",13262
18434,"CO 630b7ea4ab016baed4e7747857b44a54, 48883c085d5dc7a34f34cb29df627687",6035
18435,"OR 164abc98cef147716cce7732dc68bc92, 13b4bf1d642a3f58b34d458fb3e1613f",14032
18436,"TX d086f9ac41f2035c52c976d4766f92e2, 18fe0b05b9a730d1e79d3a5e8ef4c78f",17320
18437,"KS fad44a394674218c6557d8d0a5082f49, ad761194b7915c4738174931acc5303a",27781
18438,"IN ecae66c9a9c8227aa2872226ccd04bd7, 6bd4eefe230e1ab8fecd005b3407c363",10706
18439,"AR 766b3dc69205de31e754a83cccc7e06f, 5e1090ffc101581a6e1de479ed9ed460",10697
18440,"CA 07a7632e181cafa51a1ca43c58704aed, cdc05e65cf4383e44891a5aea91f5dc9",25991
18441,"KS 8d1982457dbd6cea47ce095a27e109a4, ddca2d4d4f40bcdcf30447932a38cec9",18308
18442,"NY 8f271dad86c64d62033e4a6ce5b7a30f, a0365679fedd6cc51cf3773c58010fd8",15659
18443,"IN 71101b18951dcc291677f71e26d2d3bf, 8b21ce2cf931e7147b6079c51137d873",29135
18444,"WI 414e569bdbd890ed9d738c76a6b82e51, cc91aea0b372d137da6dece5591edb69",4529
18445,"CO 6294b155b051d7f7643a7449131fb723, 9e5653e3f087d4a5c3d65d85193f7685",7243
18446,"AL 3af65bd4f7562726ba391bae5bf6f1b0, 01640cef269fd849ae88831e85393a2b",19912
18447,"SD 203b5e1a63f9b7c5bace3a73418b5395, 8e074dc6ead8f5888aa16d5179e88a83",11062
18448,"TN f2e53a0adb237b0e11ec9f7ead8acae5, b3a030dcf18e4bd0efdb642168065765",836
18449,"NM 211c0b5e49b57c77f06ffbfdfe7b1def, c8d3c0b8cc0f96ebfccf032f1ed76208",23852
18450,"TX 5208caf70862dac96f72907e8737b992, 36e7ea176c6228190c79a32962376e45",28832
